Ранг,Слово,Абсолютная частота,Относительная частота,Нормализованный ранг,Нормализированная частота
105,любви,1,0.007692307692307693,4.653960350157523,-4.867534450455582
106,письменно,1,0.007692307692307693,4.663439094112067,-4.867534450455582
107,устно,1,0.007692307692307693,4.672828834461906,-4.867534450455582
108,грустно,1,0.007692307692307693,4.68213122712422,-4.867534450455582
109,двадцать,1,0.007692307692307693,4.6913478822291435,-4.867534450455582
110,лет,1,0.007692307692307693,4.700480365792417,-4.867534450455582
111,прямая,1,0.007692307692307693,4.709530201312334,-4.867534450455582
112,неизбежность,1,0.007692307692307693,4.718498871295094,-4.867534450455582
113,прощение,1,0.007692307692307693,4.727387818712341,-4.867534450455582
114,обид,1,0.007692307692307693,4.736198448394496,-4.867534450455582
115,безудержную,1,0.007692307692307693,4.74493212836325,-4.867534450455582
116,нежность,1,0.007692307692307693,4.7535901911063645,-4.867534450455582
117,гордый,1,0.007692307692307693,4.762173934797756,-4.867534450455582
118,вид,1,0.007692307692307693,4.770684624465665,-4.867534450455582
119,быстроту,1,0.007692307692307693,4.77912349311153,-4.867534450455582
120,стремительных,1,0.007692307692307693,4.787491742782046,-4.867534450455582
121,событий,1,0.007692307692307693,4.795790545596741,-4.867534450455582
122,игру,1,0.007692307692307693,4.804021044733257,-4.867534450455582
123,послушайте,1,0.007692307692307693,4.812184355372417,-4.867534450455582
124,любите,1,0.007692307692307693,4.820281565605037,-4.867534450455582
125,умру,1,0.007692307692307693,4.8283137373023015,-4.867534450455582
